Title,Artist,Nationality,Lifespan,Image_URL,Image_path,Birth,Death,Year,Impressionist,Highly_Detailed,Human_Subject,Landscape,Abstract,Ornamental_Pattern,Animal_Subject,Architecture_Subject,Many_Colors
Abstraction of horses,Mainie Jellett,Irish, 1897-1944,https://raw.githubusercontent.com/Corriande/algo-gallery-images/main/Abstraction%20of%20horses%20(1939).jpg,Abstraction of horses (1939).jpg,1897,1944.0,1939.0,0.18231314420700073,0.009976658970117569,0.030685583129525185,0.4522339999675751,0.22063343226909637,0.0061197467148303986,0.06275961548089981,0.01871730014681816,0.016560452058911324
"Art – Goût – Beauté, Feuillets de l’ élégance féminine, Juin 1932, No. 142, 12e Année",H. Rouit,French, 20th Century,"https://raw.githubusercontent.com/Corriande/algo-gallery-images/main/Art%20–%20Goût%20–%20Beauté,%20Feuillets%20de%20l’%20élégance%20féminine,%20Juin%201932,%20No.%20142,%2012e%20Année%20(1932).jpg","Art – Goût – Beauté, Feuillets de l’ élégance féminine, Juin 1932, No. 142, 12e Année (1932).jpg",1900,2000.0,1932.0,0.015589054673910141,0.00629063555970788,0.0034931281115859747,0.04302822798490524,0.12372817099094391,0.7777379155158997,0.005139459855854511,0.01791628636419773,0.007077164016664028
Ontwerp met een gekroonde W en aan weerszijden JB,Carel Adolph Lion Cachet,Dutch, 1864 – 1945,https://raw.githubusercontent.com/Corriande/algo-gallery-images/main/Ontwerp%20met%20een%20gekroonde%20W%20en%20aan%20weerszijden%20JB%20(1874).jpg,Ontwerp met een gekroonde W en aan weerszijden JB (1874).jpg,1864,1945.0,1874.0,0.003022443037480116,0.25416088104248047,0.01371894869953394,0.006284923292696476,0.006213218439370394,0.6769767999649048,0.009750166907906532,0.020312761887907982,0.009559904225170612
Ontwerp voor een bord met florale decoratie,Carel Adolph Lion Cachet,Dutch, 1864 – 1945,https://raw.githubusercontent.com/Corriande/algo-gallery-images/main/Ontwerp%20voor%20een%20bord%20met%20florale%20decoratie%20(1874).jpg,Ontwerp voor een bord met florale decoratie (1874).jpg,1864,1945.0,1874.0,0.0001237342512467876,0.00423329696059227,0.0003700425149872899,0.0007753484533168375,0.0008639018633402884,0.9916645884513855,0.0005843936814926565,0.0011762685608118773,0.00020844193932134658
Decoratieontwerp in grijs en wit,Carel Adolph Lion Cachet,Dutch, 1864 – 1945,https://raw.githubusercontent.com/Corriande/algo-gallery-images/main/Decoratieontwerp%20in%20grijs%20en%20wit%20(1874).jpg,Decoratieontwerp in grijs en wit (1874).jpg,1864,1945.0,1874.0,0.0001985863345908001,0.017413543537259102,0.0005760375643149018,0.0013859072932973504,0.0015251262811943889,0.8146750330924988,0.0006367319729179144,0.16352249681949615,6.659844802925363e-05
Zwei Männer am Tisch,Ernst Ludwig Kirchner,German, 1880-1938,https://raw.githubusercontent.com/Corriande/algo-gallery-images/main/Zwei%20Männer%20am%20Tisch%20(1923).jpg,Zwei Männer am Tisch (1923).jpg,1880,1938.0,1923.0,0.7430373430252075,0.017552997916936874,0.113986074924469,0.01898818649351597,0.0393197201192379,0.001411068020388484,0.007463631685823202,0.03614303469657898,0.022097840905189514
Celtic Ornament II,Elizabeth A. Nedwill,American, 19th century,https://raw.githubusercontent.com/Corriande/algo-gallery-images/main/Celtic%20Ornament%20II%20(ca%201900).jpg,Celtic Ornament II (ca 1900).jpg,1800,1900.0,1900.0,7.455778541043401e-05,0.013617035932838917,0.0002936212404165417,0.00029290246311575174,0.0007180777029134333,0.9779114127159119,0.003249478992074728,0.003111991100013256,0.0007310222135856748
Cubist Still-Life,Ilmari Aalto,Finnish, 1891 – 1934,https://raw.githubusercontent.com/Corriande/algo-gallery-images/main/Cubist%20Still-Life%20(1915).jpg,Cubist Still-Life (1915).jpg,1891,1934.0,1915.0,0.2440614402294159,0.006600848399102688,0.02776189334690571,0.25745055079460144,0.3816269040107727,0.0054422346875071526,0.022528497502207756,0.05317435786128044,0.001353274448774755
Bandversiering met bladeren,Johanna van de Kamer,Dutch, 1883 - 1922,https://raw.githubusercontent.com/Corriande/algo-gallery-images/main/Bandversiering%20met%20bladeren%20(1890).jpg,Bandversiering met bladeren (1890).jpg,1883,1922.0,1890.0,1.5395702575915493e-05,0.00016977713676169515,9.673296881373972e-05,0.0008618985884822905,0.0003579569165594876,0.9979599714279175,0.00011966750025749207,0.00041422632057219744,4.40566191173275e-06
Ornamentaal ontwerp met namen van bedrijven,Carel Adolph Lion Cachet,Dutch, 1864 – 1945,https://raw.githubusercontent.com/Corriande/algo-gallery-images/main/Ornamentaal%20ontwerp%20met%20namen%20van%20bedrijven%20(1874).jpg,Ornamentaal ontwerp met namen van bedrijven (1874).jpg,1864,1945.0,1874.0,0.003675796091556549,0.09068408608436584,0.053516726940870285,0.007251146715134382,0.011590239591896534,0.8044120073318481,0.01366677600890398,0.013318825513124466,0.0018843690631911159
Heimweh,Karl Wiener,Austrian, 1901-1949,https://raw.githubusercontent.com/Corriande/algo-gallery-images/main/Heimweh%20(1940-1941).jpg,Heimweh (1940-1941).jpg,1901,1949.0,1941.0,0.3154812753200531,0.18114975094795227,0.08428215980529785,0.11907269060611725,0.005588501691818237,0.005785464309155941,0.0018679331988096237,0.25796857476234436,0.028803721070289612
Tochil’schik Printsip Mel’kaniia (The Knife Grinder or Principle of Glittering),Kazimir Malevich,Russian, 1879 – 1935,https://raw.githubusercontent.com/Corriande/algo-gallery-images/main/Tochil’schik%20Printsip%20Mel’kaniia%20(The%20Knife%20Grinder%20or%20Principle%20of Glittering)%20(1912–13).jpg,Tochil’schik Printsip Mel’kaniia (The Knife Grinder or Principle of Glittering) (1912–13).jpg,1879,1935.0,1913.0,0.23378674685955048,0.03472067415714264,0.21918919682502747,0.10771017521619797,0.21104241907596588,0.06052328273653984,0.034990325570106506,0.0852927565574646,0.012744453735649586
Along the Boulevard,Maurice Prendergast,American, 1858-1924,https://raw.githubusercontent.com/Corriande/algo-gallery-images/main/Along%20the%20Boulevard %20(circa%201894).jpg,Along the Boulevard  (circa 1894).jpg,1858,1924.0,1894.0,0.7630178332328796,0.0001125415219576098,0.0012768525630235672,0.22646495699882507,0.0010763810714706779,0.0014815619215369225,0.002653550822287798,0.0007916597533039749,0.0031246142461895943
Vorticist Composition,Lawrence Atkinson,English, 1873–1931,https://raw.githubusercontent.com/Corriande/algo-gallery-images/main/Vorticist%20Composition%20(circa%201914).jpg,Vorticist Composition (circa 1914).jpg,1873,1931.0,1914.0,0.13414865732192993,0.007285830099135637,0.02763191983103752,0.26481738686561584,0.31609970331192017,0.012770358473062515,0.009341247379779816,0.21876384317874908,0.009141023270785809
"Horizon, Zenith and Atmosphere",Paul Klee,German, 1879 - 1940,"https://raw.githubusercontent.com/Corriande/algo-gallery-images/main/Horizon,%20Zenith%20and%20Atmosphere%20(1925).jpg","Horizon, Zenith and Atmosphere (1925).jpg",1879,1940.0,1925.0,0.013152362778782845,0.03404001519083977,0.03837733715772629,0.10176669806241989,0.712604284286499,0.020532507449388504,0.022669270634651184,0.050526369363069534,0.006331140641123056
Sans Titre,Roger de La Fresnaye,French, 1885-1925,https://raw.githubusercontent.com/Corriande/algo-gallery-images/main/Sans%20Titre%20(circa%201920).jpg,Sans Titre (circa 1920).jpg,1885,1925.0,1920.0,0.003946532029658556,0.009077642112970352,0.023585977032780647,0.44783106446266174,0.026135295629501343,0.002309225732460618,0.0065039522014558315,0.4802565276622772,0.00035378895699977875
Drei Köpfe,Oskar Schlemmer,German, 1888-1943,https://raw.githubusercontent.com/Corriande/algo-gallery-images/main/Drei%20Köpfe%20(1936).jpg,Drei Köpfe (1936).jpg,1888,1943.0,1936.0,0.2842191159725189,0.006776825990527868,0.45417216420173645,0.1078115776181221,0.040969785302877426,0.003814863273873925,0.040971264243125916,0.05479884892702103,0.006465579848736525
Suggestions pour étoffes et tapis Pl.15,Emile-Allain Séguy,French, 1877-1951,https://raw.githubusercontent.com/Corriande/algo-gallery-images/main/Suggestions%20pour%20étoffes%20et%20tapis%20Pl.15%20(1923).jpg,Suggestions pour étoffes et tapis Pl.15 (1923).jpg,1877,1951.0,1923.0,0.0011556489625945687,0.0013293219963088632,0.0006983969360589981,0.013098172843456268,0.042270369827747345,0.919400691986084,0.002752636093646288,0.012424586340785027,0.006870086304843426
Suburban Idyll (Gartenstadtidyll),Paul Klee,German, 1879 - 1940,https://raw.githubusercontent.com/Corriande/algo-gallery-images/main/Suburban%20Idyll%20(Gartenstadtidyll)%20(1926).jpg,Suburban Idyll (Gartenstadtidyll) (1926).jpg,1879,1940.0,1926.0,0.08096916973590851,0.10050038248300552,0.04872503876686096,0.3965674042701721,0.10454612970352173,0.098395936191082,0.04743301495909691,0.0917714461684227,0.031091434881091118
Mein Fenster,Alexej von Jawlensky,Russian, 1864-1941,https://raw.githubusercontent.com/Corriande/algo-gallery-images/main/Mein%20Fenster%20(1930).jpg,Mein Fenster (1930).jpg,1864,1941.0,1930.0,0.49424728751182556,0.003696079133078456,0.006353121250867844,0.3281750977039337,0.01872168481349945,0.08103157579898834,0.038828540593385696,0.017880478873848915,0.011066090315580368
Rodina,Mikuláš Galanda,Slovak, 1895 – 1938,https://raw.githubusercontent.com/Corriande/algo-gallery-images/main/Rodina%20(1927).jpg,Rodina (1927).jpg,1895,1938.0,1927.0,0.06874832510948181,0.06554220616817474,0.6191404461860657,0.16129355132579803,0.003437360515818,0.004732707981020212,0.05536223575472832,0.012860246002674103,0.008882937952876091
Lichtung E (Clearing E),Paul Klee,German, 1879 - 1940,https://raw.githubusercontent.com/Corriande/algo-gallery-images/main/Lichtung%20E%20(Clearing%20E)%20(1930).jpg,Lichtung E (Clearing E) (1930).jpg,1879,1940.0,1930.0,0.08899708837270737,0.007673985790461302,0.03893597796559334,0.4096420109272003,0.2963247299194336,0.05448995530605316,0.015988653525710106,0.08184359222650528,0.0061039794236421585
Madwoman Witch -Head,Amadeo de Souza-Cardoso,Portuguese, 1887 – 1918,https://raw.githubusercontent.com/Corriande/algo-gallery-images/main/Madwoman%20Witch%20-Head%20(c.1914).jpg,Madwoman Witch -Head (c.1914).jpg,1887,1918.0,1914.0,0.6549597978591919,0.013799816370010376,0.19240528345108032,0.04220646247267723,0.03871937468647957,0.0006647109985351562,0.03711863234639168,0.01025861594825983,0.009867326356470585
The Strike,James Ensor,Belgian, 1860-1949,https://raw.githubusercontent.com/Corriande/algo-gallery-images/main/The%20Strike%20(1888).jpg,The Strike (1888).jpg,1860,1949.0,1888.0,0.3354170620441437,0.01315238792449236,0.003690034616738558,0.5985320806503296,0.010205141268670559,0.006437664385885,0.0022203715052455664,0.012069378048181534,0.01827589049935341
Still Life with Mechanical Man,Helen Torr,American, 1886-1967,https://raw.githubusercontent.com/Corriande/algo-gallery-images/main/Still%20Life%20with%20Mechanical%20Man%20(c.%201924–1929).jpg,Still Life with Mechanical Man (c. 1924–1929).jpg,1886,1967.0,1924.0,0.02438737079501152,0.012983966618776321,0.10330601036548615,0.6967290043830872,0.07305735349655151,0.012832699343562126,0.045150257647037506,0.027920395135879517,0.003632991574704647
Praetendent (Pretender),Paul Klee,German, 1879 - 1940,https://raw.githubusercontent.com/Corriande/algo-gallery-images/main/Praetendent%20(Pretender)%20(1939).jpg,Praetendent (Pretender) (1939).jpg,1879,1940.0,1939.0,0.15837931632995605,0.017958221957087517,0.37590357661247253,0.11742372065782547,0.19084779918193817,0.014240114949643612,0.06636838614940643,0.02887449972331524,0.030004404485225677
Artists’ Ball; Two Dancers,Joaquín Torres-García,Uruguayan, 1874-1949,https://raw.githubusercontent.com/Corriande/algo-gallery-images/main/Artists’%20Ball;%20Two Dancers%20(1921).jpg,Artists’ Ball; Two Dancers (1921).jpg,1874,1949.0,1921.0,0.625267744064331,0.011908267624676228,0.07140015810728073,0.13032114505767822,0.007011934649199247,0.038275524973869324,0.03621746227145195,0.014242112636566162,0.06535571068525314
Het strand,Léon Spilliaert,Belgian, 1881-1946,https://raw.githubusercontent.com/Corriande/algo-gallery-images/main/Het%20strand%20(1908).jpg,Het strand (1908).jpg,1881,1946.0,1908.0,0.03007260523736477,0.004143290221691132,0.028757283464074135,0.8792979717254639,0.035798508673906326,0.0004599762905854732,0.008718322031199932,0.009978936985135078,0.0027731447480618954
Und Oben!,Wassily Kandinsky,Russian, 1866 - 1944,https://raw.githubusercontent.com/Corriande/algo-gallery-images/main/Und%20Oben!%20(1929).jpg,Und Oben! (1929).jpg,1866,1944.0,1929.0,0.007929825223982334,0.00782640092074871,0.10208413004875183,0.10513635724782944,0.6393091678619385,0.03776417672634125,0.021806344389915466,0.07762981951236725,0.0005138014093972743
Suggestions pour étoffes et tapis Pl.10,Emile-Allain Séguy,French, 1877-1951,https://raw.githubusercontent.com/Corriande/algo-gallery-images/main/Suggestions%20pour%20étoffes%20et%20tapis%20Pl.10%20(1923).jpg,Suggestions pour étoffes et tapis Pl.10 (1923).jpg,1877,1951.0,1923.0,0.0005377724301069975,0.002129549393430352,8.402994717471302e-05,0.0009435896063223481,0.0006208676495589316,0.9897938966751099,0.0007006680825725198,0.0008061826229095459,0.004383450374007225
Altarpiece No. 1 Group X,Hilma af Klint,Swedish, 1862 – 1944,https://raw.githubusercontent.com/Corriande/algo-gallery-images/main/Altarpiece%20No.%201%20Group%20X%20(1915).jpg,Altarpiece No. 1 Group X (1915).jpg,1862,1944.0,1915.0,0.01018056645989418,0.011224798858165741,0.0565798282623291,0.07508143782615662,0.06055812910199165,0.03330371528863907,0.005259362049400806,0.20387579500675201,0.5439363718032837
Hunters in a Landscape,Arnold Peter Weisz-Kubínčan,Slovak, 1898 - 1944,https://raw.githubusercontent.com/Corriande/algo-gallery-images/main/Hunters%20in%20a%20Landscape%20(1940–1944).jpg,Hunters in a Landscape (1940–1944).jpg,1898,1944.0,1944.0,0.02015424147248268,0.00017510991892777383,0.00036644822102971375,0.9753718972206116,0.0016711377538740635,4.493850428843871e-05,0.00020661621238105,0.0006164104561321437,0.0013931673020124435
Heliographic composition (XXIX),Karol Hiller,Polish, 1891 - 1939,https://raw.githubusercontent.com/Corriande/algo-gallery-images/main/Heliographic%20composition%20(XXIX)%20(1936%20-%201937).jpg,Heliographic composition (XXIX) (1936 - 1937).jpg,1891,1939.0,1937.0,0.0023919749073684216,0.023980149999260902,0.112527035176754,0.07246235013008118,0.45229795575141907,0.06442219018936157,0.04681011289358139,0.2244257777929306,0.0006824347656220198
Dynamic Suprematism,Kazimir Malevich,Russian, 1879 – 1935,https://raw.githubusercontent.com/Corriande/algo-gallery-images/main/Dynamic%20Suprematism%20(1916).jpg,Dynamic Suprematism (1916).jpg,1879,1935.0,1916.0,0.05820900574326515,0.00673391530290246,0.047582898288965225,0.246489480137825,0.39371931552886963,0.026664920151233673,0.026449793949723244,0.14739122986793518,0.04675940424203873
Nonne,Wilhelm Thöny,Austrian, 1888-1949,https://raw.githubusercontent.com/Corriande/algo-gallery-images/main/Nonne%20(1930).jpg,Nonne (1930).jpg,1888,1949.0,1930.0,0.12306205928325653,0.0019177882932126522,0.006010239943861961,0.8561790585517883,0.0032641475554555655,8.330150740221143e-05,0.007831119000911713,0.001314939116127789,0.00033731802250258625
Still life with eggs and willow,Frances Hodgkins,New Zealander, 1869-1947,https://raw.githubusercontent.com/Corriande/algo-gallery-images/main/Still%20life%20with%20eggs%20and%20willow%20(1929-1930).jpg,Still life with eggs and willow (1929-1930).jpg,1869,1947.0,1930.0,0.013178545981645584,0.010071997530758381,0.014088903553783894,0.7883263826370239,0.021643906831741333,0.0886964425444603,0.039855584502220154,0.017367834225296974,0.006770381238311529
Poème onirique,Albert Gleizes,French, 1881 - 1953,https://raw.githubusercontent.com/Corriande/algo-gallery-images/main/Poème%20onirique%20(1922).jpg,Poème onirique (1922).jpg,1881,1953.0,1922.0,0.07939279079437256,0.002252402016893029,0.03169069439172745,0.36466044187545776,0.3886212706565857,0.005888916552066803,0.005669227335602045,0.10354791581630707,0.018276352435350418
"Saters, een nimf, een faun en een toom varkens",Lovis Corinth,German, 1858-1925,"https://raw.githubusercontent.com/Corriande/algo-gallery-images/main/Saters,%20een%20nimf,%20een%20faun%20en%20een%20toom%20varkens%20(1923).jpg","Saters, een nimf, een faun en een toom varkens (1923).jpg",1858,1925.0,1923.0,0.5103604793548584,0.004515118431299925,0.02863456681370735,0.28324469923973083,0.0103483647108078,0.0020738972816616297,0.15740934014320374,0.0027405014261603355,0.0006731045432388783
In the Manner of a Leather Tapestry,Paul Klee,German, 1879 - 1940,https://raw.githubusercontent.com/Corriande/algo-gallery-images/main/In%20the%20Manner%20of%20a%20Leather%20Tapestry%20(1925).jpg,In the Manner of a Leather Tapestry (1925).jpg,1879,1940.0,1925.0,3.546717925928533e-05,0.025149697437882423,0.0027351011522114277,0.0053714863024652,0.0026317161973565817,0.9589482545852661,0.0023971053306013346,0.002550906967371702,0.00018034579989034683
Nature Morte Aux Fruits,Georges Valmier,French, 1885 – 1937,https://raw.githubusercontent.com/Corriande/algo-gallery-images/main/Nature%20Morte%20Aux%20Fruits%20(1929).jpg,Nature Morte Aux Fruits (1929).jpg,1885,1937.0,1929.0,0.012558151967823505,0.008467775769531727,0.009640485048294067,0.22132639586925507,0.6635003089904785,0.024142242968082428,0.020515846088528633,0.038883183151483536,0.0009656620095483959
Widow,Cyprián Majerník,Slovak, 1909 - 1945,https://raw.githubusercontent.com/Corriande/algo-gallery-images/main/Widow%20(1936).jpg,Widow (1936).jpg,1909,1945.0,1936.0,0.21408246457576752,0.02834632247686386,0.2773113250732422,0.15127535164356232,0.11621537059545517,0.11572343111038208,0.05253987014293671,0.03533871844410896,0.009167158044874668
